UserID,SessionID,Timestamp,EventType,ProductID,Amount,Outcome
886,2,45449.45222,click,,,
963,2,45449.4899,add_to_cart,prod_6394,,
23,2,45449.51882,add_to_cart,prod_8424,,
491,2,45449.5273,logout,,,
28,2,45449.55679,click,,,
877,2,45449.55706,login,,,
60,2,45449.58404,login,,,
283,2,45449.62758,add_to_cart,prod_2528,278.74214,purchase
389,2,45449.68327,purchase,prod_9994,479.5363355,purchase
891,2,45449.70939,purchase,prod_1824,,
414,2,45449.81156,logout,,,
225,2,45449.83842,click,,,
475,2,45449.84386,purchase,prod_6893,,
818,2,45449.85545,login,,268.4620428,purchase
429,2,45449.8638,page_view,,,
368,2,45449.91339,add_to_cart,prod_2155,,
814,2,45449.91847,add_to_cart,prod_3888,386.9385002,purchase
826,2,45449.93624,purchase,prod_7474,,
510,2,45450.02365,purchase,prod_7283,,
862,2,45450.05072,purchase,prod_4671,,
198,2,45450.09939,page_view,,,
54,2,45450.1265,page_view,,,
7,2,45450.15348,purchase,prod_6684,,
940,2,45450.19127,logout,,,
999,2,45450.24884,purchase,prod_4629,,
231,2,45450.2813,purchase,prod_1418,,
448,2,45450.31697,click,,459.0014612,purchase
260,2,45450.34183,page_view,,,
727,2,45450.34731,logout,,,
381,2,45450.39773,purchase,prod_2731,,
635,2,45450.40007,click,,,
890,2,45450.40248,page_view,,,
611,2,45450.40652,click,,101.4722962,purchase
171,2,45450.44455,login,,,
386,2,45450.47474,click,,,
441,2,45450.51613,add_to_cart,prod_5073,,
62,2,45450.5308,purchase,prod_2755,289.6608482,purchase
984,2,45450.55194,add_to_cart,prod_4680,145.7822402,purchase
421,2,45450.55286,product_view,prod_5229,,
457,2,45450.56144,login,,,
739,2,45450.58785,login,,,
233,2,45450.69441,page_view,,228.6496718,purchase
423,2,45450.69648,product_view,prod_8745,427.33816,purchase
642,2,45450.71542,purchase,prod_5201,,
126,2,45450.74637,logout,,363.9697715,purchase
455,2,45450.76153,product_view,prod_6443,170.1705534,purchase
659,2,45450.7679,purchase,prod_9882,382.4343702,purchase
936,2,45450.769,page_view,,,
472,2,45450.89948,page_view,,,
222,2,45450.94618,click,,,
301,2,45450.98027,login,,,
803,2,45450.98943,logout,,310.4960668,purchase
606,2,45451.00496,purchase,prod_8868,,
296,2,45451.02827,click,,426.006321,purchase
415,2,45451.06445,click,,,
625,2,45451.07783,product_view,prod_6563,,
81,2,45451.08941,click,,,
356,2,45451.10041,login,,,
735,2,45451.219,page_view,,48.6765564,purchase
742,2,45451.25447,login,,,
767,2,45451.30593,product_view,prod_9831,,
163,2,45451.335,click,,438.8284064,purchase
340,2,45451.37265,logout,,,
321,2,45451.39244,click,,,
135,2,45451.43916,add_to_cart,prod_1660,,
248,2,45451.44333,product_view,prod_3123,,
106,2,45451.4535,login,,,
18,2,45451.46178,click,,,
504,2,45451.49462,logout,,,
512,2,45451.53369,login,,,
471,2,45451.56255,click,,,
358,2,45451.57593,add_to_cart,prod_6202,,
801,2,45451.58196,add_to_cart,prod_5761,,
825,2,45451.6173,click,,,
734,2,45451.65119,page_view,,,
761,2,45451.68903,purchase,prod_6836,,
692,2,45451.75501,logout,,,
70,2,45451.76666,page_view,,,
434,2,45451.79472,add_to_cart,prod_2986,370.5580144,purchase
250,2,45451.87302,product_view,prod_8336,,
155,2,45451.88094,page_view,,,
981,2,45451.90932,page_view,,110.2067474,purchase
705,2,45451.96304,login,,,
413,2,45452.00842,click,,,
266,2,45452.01514,page_view,,,
218,2,45452.02953,click,,,
261,2,45452.07197,purchase,prod_5504,,
645,2,45452.09472,logout,,,
131,2,45452.09683,login,,,
866,2,45452.12459,page_view,,,
986,2,45452.13735,page_view,,,
619,2,45452.149,click,,,
798,2,45452.22034,click,,,
319,2,45452.22152,purchase,prod_5576,,
195,2,45452.24386,logout,,,
813,2,45452.281,logout,,,
667,2,45452.3446,product_view,prod_4800,,
762,2,45452.35458,logout,,,
188,2,45452.36628,add_to_cart,prod_1204,,
861,2,45452.37309,page_view,,,
851,2,45452.37958,product_view,prod_4329,,
384,2,45452.3852,add_to_cart,prod_4881,,
899,2,45452.38523,product_view,prod_2028,359.0015647,purchase
566,2,45452.39473,add_to_cart,prod_4391,,
827,2,45452.42753,product_view,prod_7755,,
248,2,45452.43497,login,,,
974,2,45452.44828,purchase,prod_6150,,
356,2,45452.50103,page_view,,,
505,2,45452.51139,click,,,
312,2,45452.52633,page_view,,,
133,2,45452.53863,logout,,,
913,2,45452.57149,click,,,
69,2,45452.57223,logout,,,
479,2,45452.59184,login,,449.2001067,purchase
244,2,45452.63246,add_to_cart,prod_5096,,
300,2,45452.75756,page_view,,,
974,2,45452.7585,logout,,,
847,2,45452.81125,page_view,,,
188,2,45452.83185,click,,,
36,2,45452.83188,logout,,,
359,2,45452.8563,logout,,,
689,2,45452.85913,product_view,prod_8756,,
97,2,45452.86238,login,,446.1907343,purchase
897,2,45452.86796,page_view,,345.9962817,purchase
221,2,45452.8833,click,,229.0571148,purchase
769,2,45452.93665,click,,,
704,2,45453.02682,purchase,prod_5923,317.722727,purchase
962,2,45453.03507,product_view,prod_2316,,
817,2,45453.06338,purchase,prod_2725,,
603,2,45453.13448,click,,,
617,2,45453.14094,page_view,,,
929,2,45453.18847,logout,,,
106,2,45453.18934,logout,,,
935,2,45453.19337,purchase,prod_7704,,
27,2,45453.19776,logout,,426.4618111,purchase
507,2,45453.27437,logout,,,
73,2,45453.29965,click,,,
549,2,45453.39703,add_to_cart,prod_6848,,
489,2,45453.43346,page_view,,,
984,2,45453.46525,page_view,,,
861,2,45453.46699,login,,,
870,2,45453.49912,logout,,,
894,2,45453.51825,product_view,prod_2146,,
85,2,45453.55694,click,,,
494,2,45453.56161,add_to_cart,prod_5260,,
380,2,45453.57681,click,,,
890,2,45453.62093,purchase,prod_6699,,
412,2,45453.65513,click,,,
189,2,45453.68729,purchase,prod_8091,,
198,2,45453.6895,logout,,,
327,2,45453.73014,page_view,,45.04937716,purchase
416,2,45453.77994,purchase,prod_2342,,
263,2,45453.79465,product_view,prod_8326,,
104,2,45453.83632,logout,,,
207,2,45453.86994,product_view,prod_3479,,
378,2,45453.91996,logout,,91.17285941,purchase
912,2,45454.00928,click,,,
382,2,45454.03716,purchase,prod_6567,,
914,2,45454.04461,add_to_cart,prod_1173,,
458,2,45454.08791,product_view,prod_5993,,
335,2,45454.11626,click,,,
720,2,45454.14042,login,,,
277,2,45454.17219,click,,,
356,2,45454.17702,product_view,prod_7530,,
788,2,45454.20867,add_to_cart,prod_2779,,
697,2,45454.24845,page_view,,,
840,2,45454.26081,purchase,prod_4859,,
317,2,45454.28764,login,,,
818,2,45454.3789,click,,,
715,2,45454.39931,click,,,
323,2,45454.49697,logout,,,
252,2,45454.52288,click,,,
578,2,45454.56264,logout,,,
638,2,45454.58873,login,,,
495,2,45454.63435,purchase,prod_4185,,
196,2,45454.65587,login,,,
153,2,45454.67814,page_view,,,
976,2,45454.70409,page_view,,,
732,2,45454.7123,logout,,,
918,2,45454.75292,logout,,,
920,2,45454.75993,purchase,prod_2390,,
442,2,45454.76113,add_to_cart,prod_8234,,
503,2,45454.76491,product_view,prod_4561,,
426,2,45454.7758,logout,,,
209,2,45454.78422,product_view,prod_6989,,
74,2,45454.88974,click,,,
235,2,45454.90858,product_view,prod_7571,,
670,2,45454.91159,add_to_cart,prod_6931,237.4843471,purchase
68,2,45454.92419,logout,,,
792,2,45454.96994,logout,,,
144,2,45454.97778,product_view,prod_2725,,
15,2,45455.01107,add_to_cart,prod_8496,,
861,2,45455.03983,purchase,prod_5014,,
113,2,45455.07348,add_to_cart,prod_8770,437.2078797,purchase
144,2,45455.07762,logout,,,
938,2,45455.09567,add_to_cart,prod_8968,,
693,2,45455.11878,product_view,prod_8013,,
743,2,45455.14521,click,,,
286,2,45455.1666,product_view,prod_4213,,
77,2,45455.17611,page_view,,99.70759235,purchase
266,2,45455.21035,add_to_cart,prod_6571,,
777,2,45455.22743,add_to_cart,prod_4894,,
573,2,45455.26519,logout,,,
765,2,45455.31501,page_view,,,
575,2,45455.34136,logout,,,
664,2,45455.36206,product_view,prod_3506,,
355,2,45455.45414,page_view,,,
269,2,45455.46828,logout,,,
164,2,45455.47341,add_to_cart,prod_8581,,
412,2,45455.59067,login,,,
866,2,45455.63194,add_to_cart,prod_6945,,
213,2,45455.67092,product_view,prod_9176,,
568,2,45455.69216,purchase,prod_7796,,
104,2,45455.73307,click,,,
150,2,45455.77331,add_to_cart,prod_8605,,
961,2,45455.84728,logout,,,
56,2,45455.8681,product_view,prod_6094,,
756,2,45455.886,login,,,
472,2,45455.90892,purchase,prod_7002,,
907,2,45455.92783,product_view,prod_5939,,
534,2,45455.95796,login,,,
961,2,45455.96223,page_view,,,
593,2,45455.98241,page_view,,446.438343,purchase
27,2,45456.00892,page_view,,,
126,2,45456.0378,logout,,,
978,2,45456.08207,purchase,prod_9437,,
149,2,45456.09187,add_to_cart,prod_5165,,
959,2,45456.10955,logout,,,
522,2,45456.13241,logout,,,
357,2,45456.14059,logout,,,
616,2,45456.15918,logout,,,
698,2,45456.18769,page_view,,47.53508415,purchase
156,2,45456.20699,logout,,,
870,2,45456.22984,login,,,
534,2,45456.27271,logout,,162.5452149,purchase
350,2,45456.28023,page_view,,,
454,2,45456.32258,add_to_cart,prod_4515,,
743,2,45456.33184,purchase,prod_6387,189.0670286,purchase
201,2,45456.33351,login,,,
81,2,45456.37278,page_view,,299.5887085,purchase
168,2,45456.41574,login,,,
423,2,45456.4221,product_view,prod_7593,,
190,2,45456.46897,add_to_cart,prod_1524,,
418,2,45456.4834,logout,,401.3407141,purchase
743,2,45456.50696,click,,,
836,2,45456.52893,logout,,,
84,2,45456.54078,click,,,
593,2,45456.55514,page_view,,145.5983684,purchase
691,2,45456.56082,login,,,
949,2,45456.64117,purchase,prod_3657,,
516,2,45456.67691,add_to_cart,prod_3830,,
237,2,45456.6911,logout,,,
184,2,45456.70314,page_view,,,
402,2,45456.75224,page_view,,,
548,2,45456.79188,product_view,prod_8953,270.2801393,purchase
113,2,45456.81755,product_view,prod_3721,,
99,2,45456.83201,login,,326.7144458,purchase
479,2,45456.87004,logout,,,
989,2,45456.87977,add_to_cart,prod_2933,,
245,2,45456.92436,page_view,,,
707,2,45456.94938,click,,,
176,2,45456.95852,logout,,,
346,2,45457.01708,purchase,prod_3188,,
827,2,45457.02048,click,,,
911,2,45457.0501,logout,,,
75,2,45457.05705,product_view,prod_2392,,
124,2,45457.06531,click,,,
638,2,45457.07536,page_view,,211.9201708,purchase
689,2,45457.10018,page_view,,,
451,2,45457.11187,page_view,,,
136,2,45457.12748,page_view,,330.1956025,purchase
840,2,45457.1353,add_to_cart,prod_7471,,
141,2,45457.1447,click,,,
99,2,45457.19038,login,,,
105,2,45457.19618,add_to_cart,prod_4442,,
312,2,45457.19835,click,,,
929,2,45457.20013,login,,,
781,2,45457.2027,logout,,,
200,2,45457.21262,product_view,prod_7966,220.8914187,purchase
996,2,45457.2207,purchase,prod_1316,,
573,2,45457.22558,logout,,225.6287046,purchase
92,2,45457.2496,login,,,
594,2,45457.35259,page_view,,,
648,2,45457.36206,login,,,
680,2,45457.41265,logout,,,
876,2,45457.41359,click,,,
396,2,45457.44559,logout,,,
430,2,45457.49306,product_view,prod_5274,,
252,2,45457.51168,page_view,,,
891,2,45457.51422,purchase,prod_3857,,
806,2,45457.544,logout,,,
54,2,45457.55255,product_view,prod_4286,,
571,2,45457.60203,page_view,,,
992,2,45457.64371,logout,,185.9667927,purchase
452,2,45457.64533,login,,277.5616377,purchase
221,2,45457.6556,logout,,,
459,2,45457.65859,click,,183.4000784,purchase
1000,2,45457.66363,logout,,,
170,2,45457.71303,product_view,prod_6837,,
718,2,45457.72543,page_view,,,
492,2,45457.77394,click,,,
630,2,45457.78365,logout,,,
352,2,45457.78978,page_view,,,
616,2,45457.79605,product_view,prod_7866,223.0363995,purchase
168,2,45457.8217,click,,,
384,2,45457.83755,add_to_cart,prod_6185,,
521,2,45457.84567,add_to_cart,prod_6952,164.5470913,purchase
53,2,45457.92162,page_view,,,
690,2,45457.97365,add_to_cart,prod_2559,255.6300268,purchase
913,2,45457.98079,logout,,,
833,2,45458.0091,add_to_cart,prod_5215,,
925,2,45458.0314,login,,,
580,2,45458.07868,product_view,prod_2065,,
957,2,45458.08174,product_view,prod_8688,420.6601728,purchase
25,2,45458.09809,login,,,
153,2,45458.16361,login,,,
710,2,45458.17489,click,,,
672,2,45458.2138,login,,,
123,2,45458.21433,purchase,prod_1260,,
912,2,45458.26741,product_view,prod_2363,,
212,2,45458.27732,logout,,,
822,2,45458.29329,logout,,,
304,2,45458.30925,click,,,
601,2,45458.40182,logout,,402.6110083,purchase
742,2,45458.45744,purchase,prod_6199,,
493,2,45458.4979,logout,,,
841,2,45458.50535,purchase,prod_5403,,
312,2,45458.52697,page_view,,,
882,2,45458.53011,purchase,prod_8396,,
708,2,45458.53047,purchase,prod_8053,,
504,2,45458.58729,login,,,
822,2,45458.63281,click,,141.3883176,purchase
25,2,45458.71357,login,,,
419,2,45458.7522,product_view,prod_8282,176.3315208,purchase
287,2,45458.79462,logout,,104.7485368,purchase
75,2,45458.80777,page_view,,122.1011884,purchase
647,2,45458.86752,product_view,prod_5251,,
629,2,45458.87418,login,,,
299,2,45458.88613,logout,,,
854,2,45458.89684,click,,,
566,2,45458.92007,purchase,prod_6907,,
519,2,45458.941,page_view,,138.514716,purchase
713,2,45458.94483,add_to_cart,prod_7465,,
352,2,45458.95055,click,,,
878,2,45459.03854,product_view,prod_7500,,
791,2,45459.05389,page_view,,,
969,2,45459.07808,login,,,
156,2,45459.08844,logout,,459.1582682,purchase
858,2,45459.09975,product_view,prod_7330,,
973,2,45459.16936,purchase,prod_1714,,
598,2,45459.20581,click,,,
38,2,45459.30481,add_to_cart,prod_4503,,
912,2,45459.3453,add_to_cart,prod_1880,,
678,2,45459.36337,add_to_cart,prod_2514,266.839875,purchase
623,2,45459.36883,product_view,prod_9423,,
245,2,45459.38063,add_to_cart,prod_4935,,
412,2,45459.38232,login,,,
967,2,45459.3835,login,,,
386,2,45459.50936,add_to_cart,prod_6562,20.34024495,purchase
681,2,45459.51094,logout,,,
957,2,45459.54288,logout,,,
140,2,45459.55999,page_view,,,
506,2,45459.56638,logout,,,
798,2,45459.63024,login,,,
253,2,45459.68754,product_view,prod_9161,,
641,2,45459.7136,click,,,
606,2,45459.71458,purchase,prod_9875,197.9178886,purchase
995,2,45459.7506,purchase,prod_8651,,
69,2,45459.77955,logout,,,
956,2,45459.86946,page_view,,,
866,2,45459.87482,login,,,
964,2,45459.87494,logout,,,
391,2,45459.89213,add_to_cart,prod_4957,,
528,2,45459.92193,purchase,prod_9961,,
25,2,45459.93967,add_to_cart,prod_8744,,
313,2,45459.94994,logout,,,
993,2,45459.96481,page_view,,,
965,2,45460.01488,add_to_cart,prod_5824,,
354,2,45460.05376,login,,,
554,2,45460.05868,add_to_cart,prod_5005,,
597,2,45460.07636,page_view,,33.55507048,purchase
372,2,45460.10569,page_view,,,
214,2,45460.16551,page_view,,,
161,2,45460.16946,purchase,prod_3575,181.4197869,purchase
755,2,45460.17022,logout,,,
204,2,45460.17527,product_view,prod_9368,,
59,2,45460.26815,page_view,,,
698,2,45460.27343,click,,,
906,2,45460.27602,click,,,
236,2,45460.29574,logout,,,
575,2,45460.36662,page_view,,336.7402864,purchase
44,2,45460.3705,product_view,prod_3600,,
899,2,45460.37115,click,,,
924,2,45460.39183,product_view,prod_7753,101.1651601,purchase
30,2,45460.40519,purchase,prod_4785,,
910,2,45460.42531,product_view,prod_5121,,
202,2,45460.42888,purchase,prod_4725,,
459,2,45460.4357,product_view,prod_6647,,
795,2,45460.44124,logout,,176.6089171,purchase
737,2,45460.4456,add_to_cart,prod_3639,495.0960933,purchase
209,2,45460.45046,purchase,prod_8801,,
18,2,45460.50715,purchase,prod_2389,,
142,2,45460.51213,purchase,prod_2742,,
723,2,45460.51319,click,,,
430,2,45460.5382,login,,,
362,2,45460.54774,click,,127.38571,purchase
684,2,45460.56863,logout,,,
583,2,45460.57363,purchase,prod_3202,,
960,2,45460.58044,click,,,
861,2,45460.6057,click,,,
602,2,45460.6128,click,,477.9479648,purchase
221,2,45460.63359,purchase,prod_1981,,
919,2,45460.63482,login,,,
682,2,45460.64605,click,,,
312,2,45460.66764,click,,,
865,2,45460.67402,page_view,,,
643,2,45460.69691,click,,,
33,2,45460.74262,logout,,,
501,2,45460.74628,login,,,
1000,2,45460.75098,product_view,prod_5070,,
55,2,45460.85402,click,,,
627,2,45460.88935,login,,150.2964718,purchase
883,2,45460.89465,purchase,prod_9841,,
76,2,45460.91698,product_view,prod_4529,,
124,2,45460.93815,click,,,
325,2,45460.99032,product_view,prod_3357,,
507,2,45460.99188,login,,,
882,2,45461.0447,add_to_cart,prod_5684,,
610,2,45461.07344,logout,,,
207,2,45461.11201,login,,,
725,2,45461.13898,login,,,
181,2,45461.14522,click,,,
628,2,45461.16239,purchase,prod_5347,,
968,2,45461.16977,page_view,,,
43,2,45461.17392,purchase,prod_7179,,
243,2,45461.17543,product_view,prod_6010,,
147,2,45461.18652,purchase,prod_3539,,
339,2,45461.1932,product_view,prod_4056,,
899,2,45461.19482,add_to_cart,prod_6737,,
719,2,45461.22234,page_view,,,
415,2,45461.22971,page_view,,,
698,2,45461.25888,product_view,prod_3681,,
463,2,45461.28355,product_view,prod_1786,,
28,2,45461.31826,product_view,prod_8835,,
966,2,45461.42518,click,,,
514,2,45461.43872,add_to_cart,prod_8004,,
460,2,45461.47537,product_view,prod_4197,,
413,2,45461.49028,logout,,,
164,2,45461.49552,login,,,
832,2,45461.58205,login,,,
867,2,45461.67163,login,,,
611,2,45461.77104,page_view,,,
373,2,45461.94141,purchase,prod_1740,,
152,2,45461.94668,page_view,,265.3114374,purchase
858,2,45461.9804,click,,,
350,2,45461.98407,login,,,
128,2,45461.99073,click,,,
294,2,45461.99686,product_view,prod_7100,424.8030492,purchase
661,2,45462.00965,purchase,prod_5463,,
919,2,45462.03842,purchase,prod_7243,,
107,2,45462.06603,product_view,prod_1557,221.4063282,purchase
684,2,45462.09711,login,,,
825,2,45462.11271,purchase,prod_5043,,
229,2,45462.17672,click,,,
358,2,45462.19211,logout,,,
789,2,45462.19407,click,,,
195,2,45462.20042,click,,,
544,2,45462.20816,purchase,prod_2867,262.2870566,purchase
788,2,45462.23886,logout,,,
378,2,45462.25561,purchase,prod_7972,,
810,2,45462.2756,purchase,prod_3180,,
150,2,45462.28431,purchase,prod_2076,,
554,2,45462.28688,add_to_cart,prod_1274,,
689,2,45462.28911,login,,240.0776976,purchase
123,2,45462.30564,logout,,,
300,2,45462.30589,product_view,prod_3495,272.8155224,purchase
899,2,45462.32049,page_view,,,
212,2,45462.32685,add_to_cart,prod_3973,,
763,2,45462.33907,page_view,,,
755,2,45462.42788,click,,,
607,2,45462.43386,product_view,prod_7837,,
395,2,45462.44508,login,,,
414,2,45462.47034,purchase,prod_2922,,
525,2,45462.50347,login,,76.35286921,purchase
756,2,45462.61862,purchase,prod_4454,,
501,2,45462.61956,purchase,prod_4107,,
58,2,45462.65029,product_view,prod_7227,,
302,2,45462.69839,purchase,prod_1846,,
726,2,45462.70211,page_view,,,
932,2,45462.81138,product_view,prod_7507,,
840,2,45462.82677,page_view,,,
547,2,45462.86031,click,,,
12,2,45462.86625,page_view,,,
984,2,45462.92542,login,,,
998,2,45463.00801,product_view,prod_7367,,
278,2,45463.03514,purchase,prod_4869,,
55,2,45463.08789,click,,,
367,2,45463.09329,logout,,,
751,2,45463.09783,click,,,
622,2,45463.12909,logout,,213.8021597,purchase
709,2,45463.16378,add_to_cart,prod_8199,,
506,2,45463.16436,logout,,,
195,2,45463.20683,product_view,prod_5156,,
126,2,45463.23044,product_view,prod_2294,,
632,2,45463.25781,logout,,,
74,2,45463.26155,login,,,
532,2,45463.26537,product_view,prod_3138,,
372,2,45463.27172,product_view,prod_7569,,
713,2,45463.30774,add_to_cart,prod_8039,,
178,2,45463.33551,logout,,,
474,2,45463.44592,product_view,prod_5464,,
389,2,45463.44862,login,,,
785,2,45463.48078,logout,,,
91,2,45463.49658,add_to_cart,prod_9250,,
334,2,45463.53617,add_to_cart,prod_2693,376.3134562,purchase
430,2,45463.57959,product_view,prod_1783,,
893,2,45463.58942,logout,,,
275,2,45463.58976,click,,170.1019452,purchase
420,2,45463.6079,logout,,,
446,2,45463.61535,page_view,,,
364,2,45463.63341,purchase,prod_1845,,
352,2,45463.63468,logout,,,
903,2,45463.63553,login,,,
861,2,45463.66436,login,,,
574,2,45463.67308,click,,,
734,2,45463.67852,add_to_cart,prod_1170,157.8048408,purchase
801,2,45463.68751,login,,,
666,2,45463.70591,login,,,
665,2,45463.72501,product_view,prod_6614,,
510,2,45463.80247,product_view,prod_4104,,
518,2,45463.8576,product_view,prod_3833,,
285,2,45463.8726,page_view,,,
516,2,45463.90618,logout,,,
620,2,45463.93668,product_view,prod_5906,,
954,2,45463.94363,add_to_cart,prod_1549,,
969,2,45464.01937,product_view,prod_9200,,
397,2,45464.03309,page_view,,,
765,2,45464.04845,page_view,,225.2389815,purchase
466,2,45464.07181,add_to_cart,prod_7375,,
771,2,45464.16061,logout,,,
972,2,45464.20683,page_view,,,
607,2,45464.22292,add_to_cart,prod_1395,,
11,2,45464.24123,login,,,
705,2,45464.24502,login,,,
705,2,45464.25571,click,,,
50,2,45464.25813,logout,,,
455,2,45464.26234,add_to_cart,prod_8295,,
420,2,45464.30849,login,,,
56,2,45464.31837,click,,,
967,2,45464.37646,purchase,prod_7968,,
754,2,45464.3841,product_view,prod_9630,,
151,2,45464.40143,add_to_cart,prod_6794,,
389,2,45464.40182,purchase,prod_6552,40.29534632,purchase
202,2,45464.44712,add_to_cart,prod_4495,411.3214624,purchase
484,2,45464.46157,click,,,
599,2,45464.46898,purchase,prod_1904,,
350,2,45464.57714,page_view,,,
972,2,45464.59126,page_view,,,
38,2,45464.61056,login,,,
611,2,45464.64831,click,,,
546,2,45464.70405,click,,,
534,2,45464.76619,logout,,,
832,2,45464.82425,login,,,
233,2,45464.87741,page_view,,,
942,2,45464.89546,login,,,
772,2,45464.8969,login,,,
776,2,45464.90187,add_to_cart,prod_2967,,
170,2,45464.90855,add_to_cart,prod_7377,,
413,2,45464.94546,click,,,
113,2,45464.94756,logout,,,
23,2,45464.96984,logout,,,
394,2,45464.97965,logout,,,
941,2,45464.99027,add_to_cart,prod_9246,,
422,2,45465.01951,logout,,,
909,2,45465.05398,product_view,prod_1062,,
521,2,45465.06357,click,,,
437,2,45465.08449,add_to_cart,prod_8915,,
240,2,45465.10248,logout,,,
465,2,45465.11081,page_view,,,
86,2,45465.1243,purchase,prod_3307,,
122,2,45465.13126,logout,,,
500,2,45465.24498,purchase,prod_4233,,
128,2,45465.26063,add_to_cart,prod_7360,,
346,2,45465.2758,product_view,prod_3556,,
522,2,45465.29534,page_view,,188.760974,purchase
509,2,45465.30449,page_view,,,
636,2,45465.31744,add_to_cart,prod_7577,,
602,2,45465.35136,login,,,
25,2,45465.35405,logout,,,
380,2,45465.3657,purchase,prod_4620,,
255,2,45465.41386,logout,,,
303,2,45465.46076,purchase,prod_8270,,
511,2,45465.49037,logout,,,
780,2,45465.53365,click,,,
394,2,45465.53573,click,,,
75,2,45465.55796,purchase,prod_6855,,
917,2,45465.62029,logout,,,
36,2,45465.68253,purchase,prod_8391,,
492,2,45465.74309,product_view,prod_9972,,
966,2,45465.75652,page_view,,,
871,2,45465.75675,product_view,prod_3083,265.1967193,purchase
155,2,45465.76777,product_view,prod_1661,428.9721896,purchase
285,2,45465.81343,logout,,,
649,2,45465.81977,add_to_cart,prod_7626,,
291,2,45465.82538,login,,,
784,2,45465.84682,logout,,,
420,2,45465.85129,login,,,
556,2,45465.86467,login,,73.48360278,purchase
534,2,45465.8761,login,,,
34,2,45465.91153,click,,,
922,2,45466.01061,purchase,prod_5583,,
949,2,45466.01787,logout,,226.1668477,purchase
158,2,45466.06876,purchase,prod_9666,,
894,2,45466.09973,page_view,,,
609,2,45466.11061,purchase,prod_5110,147.9829319,purchase
408,2,45466.11105,logout,,,
846,2,45466.11736,logout,,,
605,2,45466.1221,logout,,336.8537662,purchase
858,2,45466.13433,logout,,,
396,2,45466.16198,add_to_cart,prod_2866,,
642,2,45466.18999,page_view,,,
994,2,45466.20001,purchase,prod_7524,,
479,2,45466.2039,product_view,prod_7847,,
730,2,45466.23379,add_to_cart,prod_3138,,
742,2,45466.31446,login,,,
348,2,45466.36221,add_to_cart,prod_1835,,
770,2,45466.37309,logout,,,
242,2,45466.45953,logout,,,
257,2,45466.48928,click,,,
515,2,45466.49347,add_to_cart,prod_9053,,
728,2,45466.50647,product_view,prod_1806,141.5190147,purchase
87,2,45466.55571,login,,,
862,2,45466.57881,product_view,prod_2413,423.0454051,purchase
116,2,45466.57979,add_to_cart,prod_5153,,
396,2,45466.59863,purchase,prod_3877,,
870,2,45466.622,add_to_cart,prod_8752,,
155,2,45466.63427,purchase,prod_5606,,
656,2,45466.64478,login,,,
49,2,45466.69736,page_view,,,
924,2,45466.70327,product_view,prod_1978,,
131,2,45466.70729,login,,,
118,2,45466.71974,add_to_cart,prod_3409,255.0300374,purchase
490,2,45466.78087,click,,455.9017457,purchase
241,2,45466.86368,logout,,,
371,2,45466.86876,login,,,
70,2,45466.89197,purchase,prod_5394,,
228,2,45466.92399,page_view,,,
384,2,45466.94,add_to_cart,prod_9934,,
648,2,45466.99379,login,,,
930,2,45467.00894,add_to_cart,prod_7691,,
150,2,45467.02725,login,,,
746,2,45467.0583,page_view,,,
396,2,45467.0879,product_view,prod_9240,,
553,2,45467.08911,page_view,,91.85178038,purchase
77,2,45467.15095,click,,,
628,2,45467.15577,page_view,,,
161,2,45467.17056,logout,,,
628,2,45467.21029,product_view,prod_9798,,
659,2,45467.21766,product_view,prod_1431,,
418,2,45467.27045,logout,,,
828,2,45467.27777,login,,,
364,2,45467.27836,page_view,,379.5784746,purchase
90,2,45467.27925,add_to_cart,prod_5013,,
152,2,45467.30322,click,,,
694,2,45467.32528,purchase,prod_7124,,
908,2,45467.34846,login,,,
256,2,45467.36465,click,,,
894,2,45467.36519,click,,,
439,2,45467.42056,page_view,,,
403,2,45467.44679,click,,,
466,2,45467.44833,click,,,
659,2,45467.44908,add_to_cart,prod_6312,,
66,2,45467.50023,product_view,prod_5637,,
869,2,45467.50913,purchase,prod_4044,,
274,2,45467.52555,click,,,
700,2,45467.56031,logout,,49.40881147,purchase
139,2,45467.56034,add_to_cart,prod_2181,,
807,2,45467.57149,product_view,prod_6233,,
589,2,45467.59183,click,,,
343,2,45467.5971,logout,,317.7743849,purchase
79,2,45467.60266,product_view,prod_4765,,
894,2,45467.64452,purchase,prod_8003,,
805,2,45467.68643,add_to_cart,prod_7947,,
558,2,45467.69948,add_to_cart,prod_9757,,
697,2,45467.70152,click,,,
675,2,45467.71207,logout,,,
644,2,45467.85064,logout,,,
97,2,45467.8665,product_view,prod_9075,,
93,2,45467.89255,logout,,,
382,2,45467.90944,click,,,
628,2,45467.93625,logout,,,
571,2,45467.95546,login,,,
641,2,45468.04819,logout,,,
576,2,45468.0683,click,,,
274,2,45468.15289,add_to_cart,prod_7675,,
753,2,45468.15298,logout,,,
61,2,45468.15383,purchase,prod_5243,356.5645647,purchase
255,2,45468.16799,click,,362.8649373,purchase
435,2,45468.18807,click,,,
778,2,45468.22816,product_view,prod_7511,,
712,2,45468.23646,click,,,
492,2,45468.29823,click,,,
250,2,45468.32516,product_view,prod_3162,,
101,2,45468.3346,purchase,prod_9193,467.5682603,purchase
284,2,45468.35202,add_to_cart,prod_7872,,
138,2,45468.40554,login,,,
85,2,45468.44392,product_view,prod_4692,,
